"year","state_name","class_desc","topic_desc","question_text","response_text","strat_value","strat_group","sample_size","prevalence","conf_low","conf_high","value_type"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",148,56.31,48.94,63.68,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",136,43.69,36.32,51.06,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",70,49.74,39.08,60.4,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",90,50.26,39.6,60.92,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",62,75.75,64.79,86.71,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",25,24.25,13.29,35.21,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",5058,67.59,66.12,69.06,"Crude Prevalence"
2023,"Michigan","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",2178,32.41,30.94,33.88,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",1236,35.97,33.72,38.22,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",4744,63.94,62.23,65.65,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",681,73.68,69.88,77.48,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",239,26.32,22.52,30.12,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",800,56.79,53.44,60.14,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",595,43.21,39.86,46.56,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",900,50.66,47.58,53.74,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",899,49.34,46.26,52.42,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",1094,55.6,52.64,58.56,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",960,44.4,41.44,47.36,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",1764,67.36,64.71,70.01,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",892,32.64,29.99,35.29,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",4350,85.59,84.06,87.12,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",725,14.41,12.88,15.94,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",4280,63.7,62.05,65.35,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",2134,36.3,34.65,37.95,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",2212,71.07,68.7,73.44,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",767,28.93,26.56,31.3,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",383,69.77,64.48,75.06,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",158,30.23,24.94,35.52,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",2668,64.03,61.78,66.28,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",2267,36.06,34.35,37.77,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",4845,68.49,66.86,70.12,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",2043,31.51,29.88,33.14,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",1771,62.87,60.32,65.42,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",967,37.13,34.58,39.68,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",606,66.76,61.86,71.66,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",276,33.24,28.34,38.14,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",576,61.67,57.48,65.86,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",345,38.33,34.14,42.52,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",824,64.21,60.02,68.4,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",375,35.79,31.6,39.98,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",1049,66.46,62.79,70.13,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",419,33.54,29.87,37.21,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",2681,65.99,63.7,68.28,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",1146,34.01,31.72,36.3,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",271,60.51,53.77,67.25,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",186,39.49,32.75,46.23,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",9589,66.17,64.99,67.35,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",4310,33.83,32.65,35.01,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",87,55.85,45.19,66.51,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity",73,44.15,33.49,54.81,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Asian, non-Hispanic","Race/Ethnicity",202,76.8,70.67,82.93,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Asian, non-Hispanic","Race/Ethnicity",64,23.2,17.07,29.33,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",220,48.28,42.56,54,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",256,51.72,46,57.44,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",438,64.03,59.35,68.71,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",286,35.97,31.29,40.65,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",110,47.55,38.59,56.51,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",107,52.45,43.49,61.41,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Other, non-Hispanic","Race/Ethnicity",38,51.12,35.3,66.94,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Other, non-Hispanic","Race/Ethnicity",28,48.88,33.06,64.7,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",8488,68.21,66.96,69.46,"Crude Prevalence"
2023,"Minnesota","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",3492,31.79,30.54,33.04,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",316,58.36,53.38,63.34,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",337,51.19,45.62,56.76,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",288,48.81,43.24,54.38,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",279,69.88,63.61,76.15,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",109,30.12,23.85,36.39,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",279,55.65,50.08,61.22,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",216,44.35,38.78,49.92,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",269,41.64,36.66,46.62,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",388,61.64,55.88,67.4,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",214,38.36,32.6,44.12,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",883,83.57,80.39,86.75,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",176,16.43,13.25,19.61,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",869,64.44,61.19,67.69,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",461,35.56,32.31,38.81,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",686,67.8,64.08,71.52,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",304,32.2,28.48,35.92,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",161,54.76,46.74,62.78,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",104,45.24,37.22,53.26,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",712,59.09,55.52,62.66,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",448,40.91,37.34,44.48,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",1405,61.29,58.33,64.25,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",770,38.71,35.75,41.67,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",1030,63.46,60.34,66.58,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",549,36.54,33.42,39.66,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",382,65.74,60.59,70.89,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",183,34.26,29.11,39.41,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",173,51.86,42.9,60.82,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",114,48.14,39.18,57.1,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",86,61.39,50.57,72.21,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",46,38.61,27.79,49.43,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",222,48.51,40.83,56.19,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",168,51.49,43.81,59.17,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",331,61.88,56.63,67.13,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",202,38.12,32.87,43.37,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",643,64.51,60.65,68.37,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",316,35.49,31.63,39.35,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",111,54.33,45.71,62.95,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",94,45.67,37.05,54.29,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",2435,62.31,60.15,64.47,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",1319,37.69,35.53,39.85,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",691,52.29,48.64,55.94,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",601,47.71,44.06,51.36,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",42,63.75,50.56,76.94,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",30,36.25,23.06,49.44,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",1637,69,66.28,71.72,"Crude Prevalence"
2023,"Mississippi","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",639,31,28.28,33.72,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Male","Gender",941,29.91,27.68,32.14,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$100,000-$199,999","Household Income",625,67.39,63.33,71.45,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$100,000-$199,999","Household Income",327,32.61,28.55,36.67,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$15,000-$24,999","Household Income",355,62.87,56.87,68.87,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",389,78.24,73.58,82.9,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",109,21.76,17.1,26.42,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",492,63.03,58.56,67.5,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",318,36.97,32.5,41.44,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",426,51.36,46.91,55.81,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",427,48.64,44.19,53.09,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",482,57.11,52.66,61.56,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",406,42.89,38.44,47.34,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",732,69.37,65.8,72.94,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",374,30.63,27.06,34.2,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","65+","Age Group",1993,84.38,82.36,86.4,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","65+","Age Group",375,15.62,13.6,17.64,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1587,68.91,66.34,71.48,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",725,31.09,28.52,33.66,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",1448,70.24,67.4,73.08,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",571,29.76,26.92,32.6,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",282,72.52,66.46,78.58,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than H.S.","Education Attained",106,27.48,21.42,33.54,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Some post-H.S.","Education Attained",1184,65.55,62.55,68.55,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Some post-H.S.","Education Attained",600,34.45,31.45,37.45,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Female","Gender",2431,67.18,64.97,69.39,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Female","Gender",1068,32.82,30.61,35.03,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Male","Gender",2083,70.09,67.86,72.32,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$15,000-$24,999","Household Income",186,37.13,31.13,43.13,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$200,000+","Household Income",186,66.08,59.02,73.14,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$200,000+","Household Income",100,33.92,26.86,40.98,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$25,000-$34,999","Household Income",391,64.12,58.57,69.67,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$25,000-$34,999","Household Income",191,35.88,30.33,41.43,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$35,000-$49,999","Household Income",553,64.79,60.22,69.36,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$35,000-$49,999","Household Income",278,35.21,30.64,39.78,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","$50,000-$99,999","Household Income",1166,68.77,65.63,71.91,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","$50,000-$99,999","Household Income",478,31.23,28.09,34.37,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than $15,000","Household Income",227,60.66,54.05,67.27,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Less than $15,000","Household Income",158,39.34,32.73,45.95,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Overall","Overall",4514,68.58,67.01,70.15,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Overall","Overall",2009,31.42,29.85,32.99,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Asian, non-Hispanic","Race/Ethnicity",73,80.35,69.32,91.38,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Asian, non-Hispanic","Race/Ethnicity",19,19.65,8.62,30.68,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Black, non-Hispanic","Race/Ethnicity",336,45.35,40.08,50.62,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Black, non-Hispanic","Race/Ethnicity",380,54.65,49.38,59.92,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Hispanic","Race/Ethnicity",97,59.19,49.84,68.54,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Hispanic","Race/Ethnicity",81,40.81,31.46,50.16,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Multiracial, non-Hispanic","Race/Ethnicity",67,53.14,41.71,64.57,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","Multiracial, non-Hispanic","Race/Ethnicity",68,46.86,35.43,58.29,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","White, non-Hispanic","Race/Ethnicity",3888,72.98,71.35,74.61,"Crude Prevalence"
2023,"Missouri","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","White, non-Hispanic","Race/Ethnicity",1422,27.02,25.39,28.65,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","55-64","Age Group",399,34.87,31.46,38.28,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","18-24","Age Group",271,68.01,62.52,73.5,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","18-24","Age Group",115,31.99,26.5,37.48,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","25-34","Age Group",348,54.95,50.21,59.69,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","25-34","Age Group",259,45.05,40.31,49.79,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","35-44","Age Group",352,46.52,42.29,50.75,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","35-44","Age Group",404,53.48,49.25,57.71,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","45-54","Age Group",406,51.67,47.57,55.77,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","45-54","Age Group",397,48.33,44.23,52.43,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","55-64","Age Group",747,65.13,61.72,68.54,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","College graduate","Education Attained",1844,62.53,60.28,64.78,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","College graduate","Education Attained",910,37.47,35.22,39.72,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","H.S. or G.E.D.","Education Attained",1137,67.14,64.2,70.08,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","Yes","H.S. or G.E.D.","Education Attained",474,32.86,29.92,35.8,"Crude Prevalence"
2023,"Montana","HIV-AIDS","HIV Test","Have you ever been tested for HIV?","No","Less than H.S.","Education Attained",191,62.86,55.26,70.46,"Crude Prevalence"
